"state_from","county_from","state_to","county_to","in","out","change"
35,15,35,1,171,223,-52
35,15,35,5,307,449,-142
35,15,35,13,172,126,46
35,15,35,25,135,178,-43
35,15,35,27,0,74,-74
35,15,35,35,54,88,-34
35,15,35,45,171,0,171
35,15,48,29,67,0,67
35,15,48,135,0,80,-80
35,15,48,141,211,169,42
35,15,48,201,91,0,91
35,15,48,303,98,116,-18
35,15,48,329,79,124,-45
35,15,48,439,73,0,73
35,17,4,13,90,103,-13
35,17,4,19,109,186,-77
35,17,35,1,80,89,-9
35,17,35,13,163,220,-57
35,25,4,13,83,68,15
35,25,12,86,74,0,74
35,25,35,1,155,135,20
35,25,35,5,122,86,36
35,25,35,13,110,69,41
35,25,35,15,178,135,43
35,25,35,45,74,0,74
35,25,48,29,0,73,-73
35,25,48,113,0,63,-63
35,25,48,135,92,258,-166
35,25,48,141,195,162,33
35,25,48,165,82,143,-61
35,25,48,201,49,61,-12
35,25,48,303,214,243,-29
35,25,48,329,107,184,-77
35,25,48,439,76,0,76
35,27,35,1,72,99,-27
35,27,35,5,90,64,26
35,27,35,13,104,112,-8
35,27,35,15,74,0,74
35,27,35,35,185,223,-38
35,27,48,141,63,73,-10
35,28,35,1,175,208,-33
35,28,35,39,85,67,18
35,28,35,43,91,137,-46
35,28,35,49,242,295,-53
35,29,4,13,129,77,52
35,29,35,1,0,87,-87
35,29,35,13,235,337,-102
35,29,48,141,60,87,-27
35,31,4,1,921,982,-61
35,31,4,5,96,124,-28
35,31,4,13,197,293,-96
35,31,4,17,151,158,-7
35,31,35,1,613,949,-336
35,31,35,6,229,304,-75
35,31,35,43,117,212,-95
35,31,35,45,718,1280,-562
35,33,35,47,106,82,24
35,35,2,20,66,0,66
35,35,4,13,197,205,-8
35,35,4,19,0,89,-89
35,35,8,41,68,80,-12
35,35,12,91,0,92,-92
35,35,32,3,165,244,-79
35,35,35,1,122,153,-31
35,35,35,5,0,79,-79
35,35,35,13,841,633,208
35,35,35,15,88,54,34
35,35,35,27,223,185,38
35,35,48,29,153,160,-7
35,35,48,141,654,444,210
35,35,48,485,67,0,67
35,37,35,1,0,59,-59
35,39,35,1,206,334,-128
35,39,35,28,67,85,-18
35,39,35,43,73,127,-54
35,39,35,45,179,101,78
35,39,35,49,589,635,-46
35,39,35,55,105,70,35
35,41,35,1,0,87,-87
35,41,35,9,454,404,50
35,41,48,303,0,80,-80
35,43,4,13,252,464,-212
35,43,4,19,0,72,-72
35,43,4,21,0,71,-71
35,43,6,37,163,66,97
35,43,6,59,58,0,58
35,43,6,65,77,0,77
35,43,6,73,117,97,20
35,43,8,1,90,0,90
35,43,8,5,62,0,62
35,43,8,31,72,0,72
35,43,8,41,105,121,-16
35,43,8,59,58,58,0
35,43,32,3,131,107,24
35,43,35,1,6462,5557,905
35,43,35,5,61,0,61
35,43,35,6,70,0,70
35,43,35,13,164,117,47
35,43,35,28,137,91,46
35,43,35,31,212,117,95
35,43,35,39,127,73,54
35,43,35,45,331,167,164
35,43,35,47,145,61,84
35,43,35,49,818,421,397
35,43,35,55,63,0,63
35,43,35,57,0,78,-78
35,43,35,61,195,176,19
35,43,48,113,59,0,59
35,43,48,141,83,71,12
35,43,48,201,75,0,75
35,43,48,439,76,104,-28
35,43,48,453,65,0,65
35,45,4,1,395,562,-167
35,45,4,5,0,115,-115
35,45,4,13,253,426,-173
35,45,4,17,107,191,-84
35,45,4,19,65,64,1
35,45,4,21,0,111,-111
35,45,8,41,0,73,-73
35,45,8,67,467,328,139
35,45,8,83,112,224,-112
35,45,32,3,0,103,-103
35,45,35,1,425,633,-208
35,45,35,13,0,80,-80
35,45,35,15,0,171,-171
35,45,35,25,0,74,-74
35,45,35,31,1280,718,562
35,45,35,39,101,179,-78
35,45,35,43,167,331,-164
35,45,35,49,0,54,-54
35,45,48,135,0,113,-113
35,45,48,329,0,158,-158
35,45,49,35,0,57,-57
35,45,49,37,71,173,-102
35,47,35,1,213,313,-100
35,47,35,33,82,106,-24
35,47,35,43,61,145,-84
35,47,35,49,233,267,-34
35,49,4,13,159,247,-88
35,49,4,19,106,131,-25
35,49,6,1,102,0,102
35,49,6,37,299,205,94
35,49,6,59,94,0,94
35,49,6,73,139,79,60
35,49,6,75,91,0,91
35,49,8,5,50,74,-24
35,49,8,13,68,66,2
35,49,8,31,115,149,-34
35,49,8,41,69,81,-12
35,49,8,59,73,63,10
35,49,8,69,58,0,58
35,49,17,31,127,48,79
35,49,25,17,59,0,59
35,49,27,53,48,0,48
35,49,32,3,72,95,-23
35,49,35,1,1706,1911,-205
35,49,35,13,138,103,35
35,49,35,28,295,242,53
35,49,35,39,635,589,46
35,49,35,43,421,818,-397
35,49,35,45,54,0,54
35,49,35,47,267,233,34
35,49,35,55,166,107,59
35,49,35,57,151,142,9
35,49,35,61,95,73,22
35,49,36,47,67,0,67
35,49,36,61,72,0,72
35,49,41,51,106,77,29
35,49,48,29,76,0,76
35,49,48,113,134,59,75
35,49,48,141,72,70,2
35,49,48,201,111,0,111
35,49,48,439,76,79,-3
35,49,48,453,161,90,71
35,49,53,33,134,84,50
35,51,35,1,64,62,2
35,51,35,13,189,148,41
35,53,35,1,182,283,-101
35,53,35,61,111,181,-70
35,55,35,1,244,255,-11
35,55,35,7,54,0,54
35,55,35,39,70,105,-35
35,55,35,43,0,63,-63
35,55,35,49,107,166,-59
35,57,35,1,458,310,148
35,57,35,43,78,0,78
35,57,35,49,142,151,-9
35,61,4,13,131,99,32
35,61,6,37,61,0,61
35,61,35,1,2327,1880,447
35,61,35,6,172,85,87
35,61,35,13,74,55,19
35,61,35,43,176,195,-19
35,61,35,49,73,95,-22
35,61,35,53,181,111,70
36,1,4,13,80,156,-76
36,1,6,37,86,106,-20
36,1,6,73,0,83,-83
36,1,6,85,0,56,-56
36,1,8,31,0,51,-51
36,1,9,1,57,79,-22
36,1,9,3,80,103,-23
36,1,9,9,57,61,-4
36,1,11,1,0,49,-49
36,1,12,11,0,116,-116
36,1,12,31,0,93,-93
36,1,12,57,0,93,-93
36,1,12,71,0,108,-108
36,1,12,95,0,67,-67
36,1,12,99,74,85,-11
36,1,12,103,54,79,-25
36,1,12,115,0,76,-76
36,1,13,121,0,58,-58
36,1,17,31,59,95,-36
36,1,24,31,0,79,-79
36,1,25,3,73,81,-8
36,1,25,17,106,170,-64
36,1,25,25,79,74,5
36,1,32,3,0,60,-60
36,1,34,17,73,77,-4
36,1,34,23,54,104,-50
36,1,36,5,388,159,229
36,1,36,7,89,75,14
36,1,36,19,63,0,63
36,1,36,21,307,220,87
36,1,36,25,61,0,61
36,1,36,27,260,169,91
36,1,36,29,182,176,6
36,1,36,31,0,61,-61
36,1,36,35,120,140,-20
36,1,36,39,574,546,28
36,1,36,43,55,0,55
36,1,36,47,620,375,245
36,1,36,55,159,169,-10
36,1,36,57,178,139,39
36,1,36,59,157,123,34
36,1,36,61,245,373,-128
36,1,36,65,152,101,51
36,1,36,67,203,143,60
36,1,36,71,186,162,24
36,1,36,77,69,79,-10
36,1,36,81,477,304,173
36,1,36,83,4387,4677,-290
36,1,36,85,75,0,75
36,1,36,87,77,0,77
36,1,36,89,50,54,-4
36,1,36,91,2268,3359,-1091
36,1,36,93,2870,3553,-683
36,1,36,95,189,186,3
36,1,36,103,202,85,117
36,1,36,111,265,163,102
36,1,36,113,146,197,-51
36,1,36,115,128,101,27
36,1,36,119,180,108,72
36,1,37,119,0,128,-128
36,1,37,183,0,94,-94
36,1,39,49,0,69,-69
36,1,42,3,0,58,-58
36,1,42,101,0,80,-80
36,1,44,7,0,49,-49
36,1,45,51,0,82,-82
36,1,50,7,45,0,45
36,1,51,59,0,106,-106
36,1,53,33,0,93,-93
36,3,36,9,397,345,52
36,3,36,29,142,113,29
36,3,36,51,86,131,-45
36,3,36,55,82,150,-68
36,3,36,63,53,0,53
36,3,36,101,269,257,12
36,3,36,121,61,65,-4
36,5,4,13,112,176,-64
36,5,6,1,60,71,-11
36,5,6,37,224,415,-191
36,5,6,71,0,56,-56
36,5,6,73,134,149,-15
36,5,6,75,0,68,-68
36,5,6,85,0,65,-65
36,5,8,31,0,57,-57
36,5,8,41,49,0,49
36,5,9,1,846,2716,-1870
36,5,9,3,211,498,-287
36,5,9,5,76,99,-23
36,5,9,9,446,1399,-953
36,5,9,11,0,110,-110
36,5,10,1,0,83,-83
36,5,10,3,86,241,-155
36,5,11,1,91,98,-7
36,5,12,9,0,114,-114
36,5,12,11,437,847,-410
36,5,12,21,0,52,-52
36,5,12,31,101,240,-139
36,5,12,53,0,128,-128
36,5,12,57,247,619,-372
36,5,12,69,0,187,-187
36,5,12,71,61,201,-140
36,5,12,83,0,134,-134
36,5,12,86,467,614,-147
36,5,12,95,428,1062,-634
36,5,12,97,192,687,-495
36,5,12,99,243,381,-138
36,5,12,101,0,176,-176
36,5,12,103,88,137,-49
36,5,12,105,97,334,-237
36,5,12,111,0,132,-132
36,5,12,115,0,67,-67
36,5,12,117,111,271,-160
36,5,12,127,0,210,-210
36,5,13,63,69,101,-32
36,5,13,67,82,176,-94
36,5,13,89,125,265,-140
36,5,13,121,122,276,-154
36,5,13,135,144,384,-240
36,5,13,151,0,130,-130
36,5,17,31,179,211,-32
36,5,18,97,0,127,-127
36,5,22,51,0,92,-92
36,5,24,3,0,81,-81
36,5,24,5,86,204,-118
36,5,24,31,159,230,-71
36,5,24,33,124,270,-146
36,5,24,43,0,68,-68
36,5,24,510,127,201,-74
36,5,25,3,0,53,-53
36,5,25,5,0,76,-76
36,5,25,9,222,321,-99
36,5,25,13,69,154,-85
36,5,25,17,97,197,-100
36,5,25,21,60,58,2
36,5,25,25,112,217,-105
36,5,25,27,77,227,-150
36,5,26,125,0,64,-64
36,5,26,163,78,225,-147
36,5,27,53,0,73,-73
36,5,32,3,85,165,-80
36,5,33,11,0,62,-62
36,5,34,1,62,99,-37
36,5,34,3,889,2472,-1583
36,5,34,5,50,172,-122
36,5,34,7,82,206,-124
36,5,34,13,841,2113,-1272
36,5,34,17,878,1559,-681
36,5,34,21,87,239,-152
36,5,34,23,345,729,-384
36,5,34,25,75,150,-75
36,5,34,27,89,142,-53
36,5,34,29,0,137,-137
36,5,34,31,449,1093,-644
36,5,34,35,54,155,-101
36,5,34,39,296,781,-485
36,5,36,1,159,388,-229
36,5,36,7,76,154,-78
36,5,36,27,361,1252,-891
36,5,36,29,156,341,-185
36,5,36,45,0,66,-66
36,5,36,47,8626,7801,825
36,5,36,55,84,148,-64
36,5,36,59,786,1286,-500
36,5,36,61,20800,16117,4683
36,5,36,65,0,124,-124
36,5,36,67,114,198,-84
36,5,36,71,728,2514,-1786
36,5,36,79,211,697,-486
36,5,36,81,8301,7882,419
36,5,36,83,0,68,-68
36,5,36,85,731,970,-239
36,5,36,87,454,1259,-805
36,5,36,93,61,267,-206
36,5,36,103,602,1079,-477
36,5,36,105,68,190,-122
36,5,36,111,93,184,-91
36,5,36,119,6357,14142,-7785
36,5,37,51,0,135,-135
36,5,37,63,0,101,-101
36,5,37,67,0,72,-72
36,5,37,81,0,153,-153
36,5,37,119,148,481,-333
36,5,37,133,0,64,-64
36,5,37,183,75,344,-269
36,5,39,17,0,66,-66
36,5,39,35,96,155,-59
36,5,39,49,136,436,-300
36,5,39,61,48,75,-27
36,5,42,3,0,75,-75
36,5,42,11,240,598,-358
36,5,42,17,0,87,-87
36,5,42,25,0,50,-50
36,5,42,43,79,274,-195
36,5,42,45,0,103,-103
36,5,42,69,0,145,-145
36,5,42,71,0,182,-182
36,5,42,75,0,84,-84
36,5,42,77,282,947,-665
36,5,42,79,267,808,-541
36,5,42,89,290,768,-478
36,5,42,91,0,112,-112
36,5,42,95,76,233,-157
36,5,42,101,421,927,-506
36,5,42,103,58,99,-41
36,5,42,133,0,159,-159
36,5,44,7,158,470,-312
36,5,45,15,0,63,-63
36,5,45,19,0,75,-75
36,5,45,45,0,70,-70
36,5,45,51,0,55,-55
36,5,45,79,0,91,-91
36,5,47,125,0,56,-56
36,5,47,157,0,99,-99
36,5,48,27,0,75,-75
36,5,48,29,54,79,-25
36,5,48,113,70,184,-114
36,5,48,121,0,67,-67
36,5,48,157,0,61,-61
36,5,48,201,233,528,-295
36,5,48,439,65,165,-100
36,5,48,453,186,110,76
36,5,51,41,0,79,-79
36,5,51,59,55,104,-49
36,5,51,87,0,79,-79
36,5,51,153,79,72,7
36,5,51,550,0,79,-79
36,5,51,650,0,64,-64
36,5,51,700,0,62,-62
36,5,51,710,0,103,-103
36,5,51,760,72,0,72
36,5,51,810,58,154,-96
36,5,53,33,0,142,-142
36,5,53,53,0,61,-61
36,7,6,37,0,53,-53
36,7,12,95,0,70,-70
36,7,12,127,0,53,-53
36,7,34,17,0,44,-44
36,7,36,1,75,89,-14
36,7,36,5,154,76,78
36,7,36,15,109,103,6
36,7,36,17,471,477,-6
36,7,36,23,171,173,-2
36,7,36,25,261,188,73
36,7,36,29,79,105,-26
36,7,36,47,345,197,148
36,7,36,55,98,152,-54
36,7,36,59,66,51,15
36,7,36,61,71,98,-27
36,7,36,65,57,0,57
36,7,36,67,169,304,-135
36,7,36,71,69,59,10
36,7,36,77,101,95,6
36,7,36,81,191,129,62
36,7,36,91,0,68,-68
36,7,36,103,90,58,32
36,7,36,107,952,1051,-99
36,7,36,109,125,200,-75
36,7,36,119,69,0,69
36,7,37,119,0,67,-67
36,7,37,183,0,79,-79
36,7,42,15,60,76,-16
36,7,42,69,48,58,-10
36,7,42,115,258,310,-52
36,7,45,51,0,72,-72
36,9,36,3,345,397,-52
36,9,36,13,360,459,-99
36,9,36,29,979,941,38
36,9,36,55,50,88,-38
36,9,36,63,88,65,23
36,9,36,121,201,252,-51
36,9,42,83,182,159,23
36,11,36,23,120,147,-27
36,11,36,55,99,114,-15
36,11,36,67,898,1010,-112
36,11,36,69,64,0,64
36,11,36,75,285,286,-1
36,11,36,99,188,125,63
36,11,36,109,288,196,92
36,11,36,117,220,234,-14
36,13,36,9,459,360,99
36,13,36,29,835,945,-110
36,13,36,55,0,124,-124
36,13,36,63,71,66,5
36,13,42,3,0,51,-51
36,13,42,49,295,339,-44
36,13,42,123,198,193,5
36,15,36,7,103,109,-6
36,15,36,29,54,0,54
36,15,36,55,83,101,-18
36,15,36,67,0,54,-54
36,15,36,97,193,279,-86
36,15,36,101,929,752,177
36,15,36,107,292,316,-24
36,15,36,109,205,149,56
36,15,36,123,0,66,-66
36,15,42,15,227,250,-23
36,15,42,117,126,112,14
36,17,36,7,477,471,6
36,17,36,23,115,91,24
36,17,36,25,245,251,-6
36,17,36,53,184,203,-19
36,17,36,65,78,75,3
36,17,36,67,75,71,4
36,17,36,77,332,342,-10
36,19,36,1,0,63,-63
36,19,36,31,543,395,148
36,19,36,33,316,234,82
36,19,36,89,116,97,19
36,19,36,91,56,84,-28
36,19,50,7,106,100,6
36,19,50,11,100,0,100
36,21,25,3,141,165,-24
36,21,36,1,220,307,-87
36,21,36,27,425,440,-15
36,21,36,39,225,378,-153
36,21,36,47,293,105,188
36,21,36,59,56,0,56
36,21,36,61,296,122,174
36,21,36,81,62,0,62
36,21,36,83,304,500,-196
36,21,36,91,72,82,-10
36,21,36,93,0,85,-85
36,21,36,111,106,102,4
36,21,36,119,82,53,29
36,23,36,7,173,171,2
36,23,36,11,147,120,27
36,23,36,17,91,115,-24
36,23,36,53,62,65,-3
36,23,36,67,373,411,-38
36,23,36,107,82,64,18
36,23,36,109,669,532,137
36,25,36,1,0,61,-61
36,25,36,7,188,261,-73
36,25,36,17,251,245,6
36,25,36,47,125,0,125
36,25,36,61,88,0,88
36,25,36,77,575,545,30
36,25,36,81,88,0,88
36,25,36,95,124,106,18
36,25,36,103,64,0,64
36,25,36,105,66,0,66
36,25,36,111,69,78,-9
36,27,4,13,0,101,-101
36,27,6,37,93,110,-17
36,27,6,73,64,75,-11
36,27,9,1,323,413,-90
36,27,9,3,63,70,-7
36,27,9,5,131,248,-117
36,27,9,9,86,101,-15
36,27,10,5,0,53,-53
36,27,11,1,0,59,-59
36,27,12,9,0,74,-74
36,27,12,11,79,66,13
36,27,12,57,0,67,-67
36,27,12,71,61,0,61
36,27,12,95,0,90,-90
36,27,12,99,95,158,-63
36,27,12,101,0,67,-67
36,27,12,103,53,70,-17
36,27,12,115,0,75,-75
36,27,17,31,56,46,10
36,27,24,31,0,58,-58
36,27,25,17,65,118,-53
36,27,25,25,0,59,-59
36,27,32,3,0,79,-79
36,27,34,3,109,86,23
36,27,34,13,68,0,68
36,27,34,17,61,88,-27
36,27,36,1,169,260,-91
36,27,36,5,1252,361,891
36,27,36,21,440,425,15
36,27,36,29,0,57,-57
36,27,36,39,81,136,-55
36,27,36,47,832,394,438
36,27,36,55,0,61,-61
36,27,36,59,249,112,137
36,27,36,61,734,495,239
36,27,36,67,0,61,-61
36,27,36,71,1240,1240,0
36,27,36,79,1328,703,625
36,27,36,81,783,375,408
36,27,36,83,0,75,-75
36,27,36,85,85,0,85
36,27,36,87,196,102,94
36,27,36,91,64,168,-104
36,27,36,93,53,67,-14
36,27,36,103,258,127,131
36,27,36,105,111,71,40
36,27,36,111,1530,1616,-86
36,27,36,119,3034,1341,1693
36,27,37,19,0,60,-60
36,27,37,119,0,86,-86
36,27,37,183,0,145,-145
36,27,42,101,50,73,-23
36,27,45,51,0,170,-170
36,27,48,453,0,55,-55
36,29,4,13,246,397,-151
36,29,4,19,48,71,-23
36,29,6,1,69,81,-12
36,29,6,37,234,283,-49
36,29,6,59,75,79,-4
36,29,6,67,0,85,-85
36,29,6,73,139,212,-73
36,29,6,75,0,59,-59
36,29,6,85,45,102,-57
36,29,8,13,42,53,-11
36,29,8,31,0,104,-104
36,29,8,41,57,62,-5
36,29,9,1,66,66,0
36,29,9,3,68,71,-3
36,29,9,9,0,59,-59
36,29,10,3,49,59,-10
36,29,11,1,84,100,-16
36,29,12,9,0,95,-95
36,29,12,11,175,148,27
36,29,12,15,0,65,-65
36,29,12,21,0,91,-91
36,29,12,31,0,111,-111
36,29,12,57,159,288,-129
36,29,12,69,0,72,-72
36,29,12,71,104,258,-154
36,29,12,81,60,109,-49
36,29,12,83,0,61,-61
36,29,12,86,79,100,-21
36,29,12,95,166,173,-7
36,29,12,97,0,100,-100
36,29,12,99,176,231,-55
36,29,12,101,68,108,-40
36,29,12,103,137,297,-160
36,29,12,105,72,181,-109
36,29,12,111,0,55,-55
36,29,12,115,69,202,-133
36,29,12,117,0,61,-61
36,29,12,127,49,74,-25
36,29,13,67,0,77,-77
36,29,13,89,100,122,-22
36,29,13,121,80,111,-31
36,29,13,135,88,80,8
36,29,15,3,0,78,-78
36,29,17,31,212,224,-12
36,29,24,5,0,65,-65
36,29,24,31,61,98,-37
36,29,24,33,0,61,-61
36,29,24,510,0,65,-65
36,29,25,9,90,0,90
36,29,25,17,98,141,-43
36,29,25,25,87,111,-24
36,29,25,27,78,0,78
36,29,26,125,66,85,-19
36,29,26,161,0,49,-49
36,29,26,163,88,107,-19
36,29,27,53,0,76,-76
36,29,32,3,140,248,-108
36,29,34,3,0,51,-51
36,29,34,17,73,145,-72
36,29,34,23,80,71,9
36,29,36,1,176,182,-6
36,29,36,3,113,142,-29
36,29,36,5,341,156,185
36,29,36,7,105,79,26
36,29,36,9,941,979,-38
36,29,36,13,945,835,110
36,29,36,15,0,54,-54
36,29,36,27,57,0,57
36,29,36,37,588,663,-75
36,29,36,45,91,61,30
36,29,36,47,805,361,444
36,29,36,51,97,81,16
36,29,36,55,1126,1205,-79
36,29,36,59,127,99,28
36,29,36,61,330,305,25
36,29,36,63,5118,5370,-252
36,29,36,65,110,100,10
36,29,36,67,344,333,11
36,29,36,69,147,127,20
36,29,36,71,59,0,59
36,29,36,73,132,139,-7
36,29,36,75,60,0,60
36,29,36,81,962,246,716
36,29,36,83,0,58,-58
36,29,36,85,62,0,62
36,29,36,89,72,0,72
36,29,36,91,69,93,-24
36,29,36,101,97,56,41
36,29,36,103,195,118,77
36,29,36,109,67,57,10
36,29,36,117,61,65,-4
36,29,36,119,147,96,51
36,29,36,121,482,588,-106
36,29,37,63,0,50,-50
36,29,37,81,0,72,-72
36,29,37,119,183,361,-178
36,29,37,133,71,0,71
36,29,37,179,0,74,-74
36,29,37,183,124,205,-81
36,29,39,35,168,167,1
36,29,39,49,102,169,-67
36,29,39,61,52,0,52
36,29,39,153,0,66,-66
36,29,41,51,67,61,6
36,29,41,67,0,48,-48
36,29,42,3,156,222,-66
36,29,42,49,125,98,27
36,29,42,91,0,62,-62
36,29,42,101,129,121,8
36,29,45,19,0,59,-59
36,29,45,45,0,88,-88
36,29,45,51,0,62,-62
36,29,45,91,0,66,-66
36,29,47,37,53,89,-36
36,29,47,157,0,68,-68
36,29,48,29,102,94,8
36,29,48,85,0,105,-105
36,29,48,113,73,104,-31
36,29,48,201,161,179,-18
36,29,48,439,0,117,-117
36,29,48,453,96,109,-13
36,29,49,35,0,61,-61
36,29,50,7,0,46,-46
36,29,51,13,0,62,-62
36,29,51,59,102,138,-36
36,29,51,107,0,84,-84
36,29,51,153,0,50,-50
36,29,53,33,105,155,-50
36,29,53,53,0,72,-72
36,31,36,1,61,0,61
36,31,36,19,395,543,-148
36,31,36,33,295,337,-42
36,31,36,91,93,100,-7
36,31,36,113,135,151,-16
36,31,36,115,105,0,105
36,31,50,1,70,53,17
36,31,50,7,0,58,-58
36,33,36,19,234,316,-82
36,33,36,31,337,295,42
36,33,36,89,371,375,-4
36,35,36,1,140,120,20
36,35,36,41,61,0,61
36,35,36,43,209,179,30
36,35,36,57,905,868,37
36,35,36,83,61,55,6
36,35,36,91,443,390,53
36,35,36,93,252,190,62
36,35,36,95,77,0,77
36,37,36,29,663,588,75
36,37,36,51,186,183,3
36,37,36,55,650,750,-100
36,37,36,63,105,116,-11
36,37,36,73,199,226,-27
36,37,36,121,495,343,152
36,39,36,1,546,574,-28
36,39,36,21,378,225,153
36,39,36,27,136,81,55
36,39,36,47,158,106,52
36,39,36,59,60,0,60
36,39,36,61,113,58,55
36,39,36,71,69,0,69
36,39,36,81,86,56,30
36,39,36,83,80,141,-61
36,39,36,91,0,50,-50
36,39,36,95,0,51,-51
36,39,36,103,67,0,67
36,39,36,111,438,349,89
36,41,36,35,0,61,-61
36,43,36,1,0,55,-55
36,43,36,35,179,209,-30
36,43,36,53,68,94,-26
36,43,36,55,0,49,-49
36,43,36,57,124,131,-7
36,43,36,65,1289,1229,60
36,43,36,67,61,80,-19
36,43,36,77,215,186,29
36,45,1,31,77,93,-16
36,45,1,45,153,108,45
36,45,2,90,120,0,120
36,45,4,3,100,0,100
36,45,4,13,75,139,-64
36,45,6,37,142,98,44
36,45,6,59,0,62,-62
36,45,6,65,69,57,12
36,45,6,71,87,144,-57
36,45,6,73,68,78,-10
36,45,8,41,281,410,-129
36,45,12,9,0,57,-57
36,45,12,57,59,72,-13
36,45,13,51,81,0,81
36,45,13,179,134,122,12
36,45,13,215,185,207,-22
36,45,13,245,86,0,86
36,45,15,3,417,464,-47
36,45,20,61,115,119,-4
36,45,21,47,104,94,10
36,45,29,169,77,160,-83
36,45,32,3,70,0,70
36,45,36,5,66,0,66
36,45,36,29,61,91,-30
36,45,36,47,68,82,-14
36,45,36,49,387,364,23
36,45,36,55,127,147,-20
36,45,36,65,86,125,-39
36,45,36,67,254,433,-179
36,45,36,75,239,277,-38
36,45,36,81,79,89,-10
36,45,36,89,322,322,0
36,45,36,103,60,0,60
36,45,37,51,156,340,-184
36,45,37,85,0,186,-186
36,45,40,31,116,129,-13
36,45,45,79,93,119,-26
36,45,47,125,191,222,-31
36,45,48,27,259,402,-143
36,45,48,29,160,278,-118
36,45,48,99,0,139,-139
36,45,48,141,370,263,107
36,45,48,201,0,92,-92
36,45,51,59,91,90,1
36,45,51,149,0,96,-96
36,45,51,700,75,0,75
36,45,53,53,193,207,-14
36,45,53,67,0,139,-139
36,47,1,73,44,78,-34
36,47,4,13,354,474,-120
36,47,4,19,83,109,-26
36,47,6,1,709,1000,-291
36,47,6,13,102,236,-134
36,47,6,37,2340,5102,-2762
36,47,6,41,71,139,-68
36,47,6,53,0,54,-54
36,47,6,59,398,483,-85
36,47,6,65,83,138,-55
36,47,6,67,129,244,-115
36,47,6,71,115,123,-8
36,47,6,73,500,663,-163
36,47,6,75,1370,1396,-26
36,47,6,77,54,0,54
36,47,6,81,186,286,-100
36,47,6,83,71,69,2
36,47,6,85,378,582,-204
36,47,6,87,52,53,-1
36,47,6,97,65,65,0
36,47,6,111,55,72,-17
36,47,8,5,52,163,-111
36,47,8,13,97,169,-72
36,47,8,31,294,537,-243
36,47,8,41,51,102,-51
36,47,8,59,55,88,-33
36,47,8,69,0,44,-44
36,47,9,1,1195,1787,-592
36,47,9,3,471,660,-189
36,47,9,5,85,149,-64
36,47,9,7,86,84,2
36,47,9,9,700,926,-226
36,47,9,11,149,172,-23
36,47,9,13,61,0,61
36,47,10,1,59,143,-84
36,47,10,3,178,347,-169
36,47,10,5,59,74,-15
36,47,11,1,1261,925,336
36,47,12,1,86,0,86
36,47,12,9,145,249,-104
36,47,12,11,951,1628,-677
36,47,12,15,0,74,-74
36,47,12,21,58,101,-43
36,47,12,31,193,277,-84
36,47,12,35,0,83,-83
36,47,12,53,0,59,-59
36,47,12,57,302,676,-374
36,47,12,69,55,177,-122
36,47,12,71,116,274,-158
36,47,12,73,64,83,-19
36,47,12,81,54,83,-29
36,47,12,83,0,123,-123
36,47,12,86,1081,1340,-259
36,47,12,95,654,1000,-346
36,47,12,97,164,555,-391
36,47,12,99,554,1003,-449
36,47,12,101,83,150,-67
36,47,12,103,170,312,-142
36,47,12,105,80,354,-274
36,47,12,109,0,87,-87
36,47,12,111,83,189,-106
36,47,12,115,89,141,-52
36,47,12,117,108,237,-129
36,47,12,127,91,188,-97
36,47,13,51,88,92,-4
36,47,13,63,98,243,-145
36,47,13,67,169,279,-110
36,47,13,89,318,602,-284
36,47,13,97,0,92,-92
36,47,13,121,478,722,-244
36,47,13,135,238,596,-358
36,47,13,151,0,196,-196
36,47,13,215,0,56,-56
36,47,13,217,0,116,-116
36,47,13,247,0,73,-73
36,47,15,3,151,203,-52
36,47,16,1,0,47,-47
36,47,17,31,1428,1662,-234
36,47,17,43,71,120,-49
36,47,17,97,57,82,-25
36,47,17,197,0,66,-66
36,47,18,57,0,64,-64
36,47,18,97,86,192,-106
36,47,18,105,45,57,-12
36,47,19,153,68,0,68
36,47,20,91,58,93,-35
36,47,21,111,83,110,-27
36,47,22,33,55,0,55
36,47,22,51,64,63,1
36,47,22,71,241,212,29
36,47,23,5,124,211,-87
36,47,23,31,0,87,-87
36,47,24,3,109,148,-39
36,47,24,5,254,372,-118
36,47,24,21,0,67,-67
36,47,24,25,0,89,-89
36,47,24,27,87,149,-62
36,47,24,31,446,607,-161
36,47,24,33,309,477,-168
36,47,24,510,382,447,-65
36,47,25,1,67,96,-29
36,47,25,3,50,125,-75
36,47,25,5,105,123,-18
36,47,25,9,232,248,-16
36,47,25,13,109,188,-79
36,47,25,15,114,95,19
36,47,25,17,1154,889,265
36,47,25,21,356,404,-48
36,47,25,23,80,106,-26
36,47,25,25,978,669,309
36,47,25,27,143,215,-72
36,47,26,81,67,60,7
36,47,26,99,53,0,53
36,47,26,125,169,214,-45
36,47,26,161,140,126,14
36,47,26,163,177,457,-280
36,47,27,37,0,73,-73
36,47,27,53,318,335,-17
36,47,27,123,71,87,-16
36,47,29,95,99,96,3
36,47,29,189,79,116,-37
36,47,29,510,80,72,8
36,47,31,55,53,0,53
36,47,32,3,183,472,-289
36,47,32,31,0,61,-61
36,47,33,9,0,57,-57
36,47,33,11,74,93,-19
36,47,33,15,55,64,-9
36,47,34,1,135,110,25
36,47,34,3,1190,2375,-1185
36,47,34,5,197,292,-95
